char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
garland,BRV Attack+,5116,0,0,0,['Melee'],GL
garland,BRV Attack++,8792,0,0,0,['Melee'],GL
garland,HP Attack+,4814,1,0,0,['Melee'],GL
garland,HP Attack++,8793,1,0,0,['Melee'],GL
garland,Round Edge,18064,1,1,20,"['Group', 'Melee']",GL
garland,Round Edge+,18065,2,2,20,"['Group', 'Melee']",GL
garland,Soul of Chaos,18068,2,0,20,['Melee'],GL
garland,Soul of Chaos+,18069,3,0,20,['Melee'],GL
garland,Set Soul of Conflict BRV Up,4830,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
garland,Set Soul of Conflict BRV Up,18074,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
garland,Disaster of Chaos,18070,4,4,10,"['Group', 'Melee']",GL
garland,Bind of Chaos,18071,4,4,15,"['Group', 'Melee']",GL
garland,Bind of Chaos+,18072,4,4,15,"['Group', 'Melee']",GL
garland,Additional attack from Chains of Time,18073,2,0,15,"['Melee', 'FollowUp', 'NoFree']",GL
garland,Ultimate Conflict,14315,2,2,400,"['Group', 'Melee']",GL
garland,Enhanced Soul of Chaos (C),12154,1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL
garland,Enhanced Bind of Chaos (C),12156,2,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL
