char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
keiss,BRV Attack+,7643,0,0,0,['Ranged'],JP
keiss,Selkie Chase (BRV),7645,0,0,0,[],JP
keiss,BRV Attack++,8345,0,0,0,['Ranged'],JP
keiss,Selkie Chase+ (BRV),8347,0,0,0,[],JP
keiss,Selkie Chase++ (BRV),15967,0,0,0,[],JP
keiss,HP Attack+,7644,1,0,0,['Ranged'],JP
keiss,Selkie Chase (HP),7646,1,0,0,['Ranged'],JP
keiss,HP Attack++,8346,1,0,0,['Ranged'],JP
keiss,Selkie Chase+ (HP),8348,1,0,0,['Ranged'],JP
keiss,HP Attack+ (Aerial Drive),11659,1,0,0,['Ranged'],JP
keiss,Selkie Chase++ (HP),15968,1,0,0,['Ranged'],JP
keiss,Selkie Throw,21230,8,2,20,['Ranged'],JP
keiss,Hero Support,21232,8,0,20,['Ranged'],JP
keiss,Hero Support Cast,15969,0,0,20,"['Instant', 'FollowUp']",JP
keiss,Hero Support Recovery Attack All,15905,0,0,0,"['Instant', 'NoSummon', 'NoEX']",JP
keiss,Sky High,21233,8,8,10,"['Group', 'Ranged', 'KnockBack']",JP
keiss,Aerial Drive,21234,9,2,15,"['Ranged', 'KnockBack', 'NoFree']",JP
keiss,Zero Gravity Action,21242,2,2,350,"['Group', 'Ranged']",JP
keiss,Reserved Secret Plan,21124,4,0,0,"['Ranged', 'Instant', 'KnockBack', 'FollowUp']",JP
keiss,Trident Bolt,21239,4,4,250,"['Group', 'Ranged', 'KnockBack', 'NoFree']",JP
keiss,Enhanced Hero Support (C),11245,1,0,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",JP
keiss,Enhanced Smash Support Cast (C),11452,0,0,0,"['Instant', 'FollowUp', 'NoEX', 'NoFree']",JP
