char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
aphmau,BRV Attack+ (Fine-Tuning),4993,0,0,0,['Melee'],GL
aphmau,HP Attack+ (Mnejing),8446,1,0,0,"['Melee', 'Instant']",GL
aphmau,HP Attack++ (Mnejing),17542,2,0,10,"['Melee', 'Heals', 'Instant']",GL
aphmau,HP Attack+ (Optimization),8645,1,0,0,['Magic'],GL
aphmau,HP Attack+ (Ovjang),8447,1,1,0,"['Group', 'Magic', 'Instant']",GL
aphmau,HP Attack++ (Ovjang),17543,2,2,10,"['Group', 'Magic', 'Instant']",GL
aphmau,Shield Subverter,17537,4,0,20,['Melee'],GL
aphmau,Sixth Element,17539,3,1,20,['Magic'],GL
aphmau,Puppeteer Buff Longer,17548,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
aphmau,Activate & Imperial Authority,17541,6,1,5,['Melee'],GL
aphmau,Victory Smite,17544,0,0,15,['NoFree'],GL
aphmau,Tactical Switch Cast,17545,0,0,15,['FollowUp'],GL
aphmau,Victory Smite Follow Up,17547,5,5,15,"['Melee', 'FollowUp']",GL
aphmau,Enhanced Shield Subverter (C),13878,1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL
aphmau,Enhanced Victory Smite (C),13880,3,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL
