char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
astos,BRV Attack++,20190,0,0,0,['Magic'],GL
astos,BRV Attack+,20181,0,0,0,['Magic'],GL
astos,HP Attack++,20191,1,0,0,['Magic'],GL
astos,Cremation,20189,1,1,10,"['Group', 'Magic', 'Instant']",GL
astos,HP Attack+,20182,1,0,0,['Magic'],GL
astos,Dark Thrust,20176,10,0,20,['Magic'],GL
astos,Dark Slash,20180,5,5,20,"['Group', 'Magic']",GL
astos,Boost Up,20207,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
astos,Dark Warhammer,20187,9,1,10,['Magic'],GL
astos,Dark Glory,20194,7,7,15,"['Group', 'Magic', 'NoFree']",GL
astos,Flare Star,20197,2,2,350,"['Group', 'Magic']",GL
astos,Conflict Ultima,20202,4,4,250,"['Group', 'Magic', 'NoFree']",GL
astos,Enhanced Dark Slash (C),20209,5,5,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL
astos,Enhanced Dark Glory (C),20211,7,7,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL
iris,BRV Attack+,19836,0,0,0,['Melee'],GL
iris,BRV Attack++,19851,0,0,0,['Melee'],GL
iris,HP Attack+,19837,1,0,0,['Melee'],GL
iris,HP Attack++,19852,1,0,0,['Melee'],GL
iris,Potion Pass,19831,0,0,0,"['Heals', 'Instant']",GL
iris,Moonbow,19835,6,1,20,['Melee'],GL
iris,BRV Heal All,19865,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
iris,Moogle Throw,19847,3,3,10,"['Group', 'Melee']",GL
iris,Revolution,19850,8,2,15,"['Melee', 'NoFree']",GL
iris,Eclipse,19855,2,2,350,"['Group', 'Melee']",GL
iris,Slapstick Moogle,19860,4,4,250,"['Group', 'Melee', 'NoFree']",GL
iris,Enhanced Potion Pass (C),19867,0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",GL
iris,Enhanced Revolution (C),19869,8,2,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL
reks,BRV Attack+,19751,0,0,0,['Melee'],GL
reks,BRV Attack++,19767,0,0,0,['Melee'],GL
reks,HP Attack+,19752,1,0,0,['Melee'],GL
reks,HP Attack++,19768,1,0,0,['Melee'],GL
reks,Blade Combo,19748,4,4,20,"['Group', 'Melee']",GL
reks,Shield Rush,19756,4,1,20,['Melee'],GL
reks,HP Heal Attack All,19781,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",GL
reks,Yellow Storm,19761,6,1,10,"['Melee', 'Thunder']",GL
reks,Wide Ruin,19764,4,4,15,"['Group', 'Melee', 'Thunder', 'NoFree']",GL
reks,Remove Obstacle,19765,2,2,10,"['Group', 'Melee', 'Instant', 'FollowUp']",GL
reks,Remove Obstacle+,19766,4,4,10,"['Group', 'Melee', 'Instant', 'FollowUp']",GL
reks,Shining Nova,19771,2,0,600,['Melee'],GL
reks,Mutual Improvement,19776,4,4,250,"['Group', 'Melee', 'Thunder', 'NoFree']",GL
reks,Enhanced Blade Combo (C),19783,4,4,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL
reks,Enhanced Wide Ruin (C),19785,4,4,0,"['Group', 'Melee', 'Thunder', 'Instant', 'NoEX', 'NoFree']",GL
quina,BRV Attack+,9607,0,0,0,['Magic'],GL
quina,BRV Attack++,19555,0,0,0,['Magic'],GL
quina,HP Attack+,9608,1,0,0,['Magic'],GL
quina,HP Attack++,19556,1,0,0,['Magic'],GL
quina,Eat,9606,4,1,20,['Magic'],GL
quina,Cook,19564,12,1,20,"['Magic', 'Free']",GL
quina,Frog Drop,9615,3,3,20,"['Group', 'Magic']",GL
quina,Frog Drop+,9616,6,6,20,"['Group', 'Magic']",GL
quina,Boost All,19574,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
quina,Limit Glove,9622,7,7,10,"['Group', 'Magic']",GL
quina,Mustard Bomb,19559,3,3,15,"['Group', 'Magic', 'NoFree']",GL
quina,Heat,19560,5,0,10,"['Magic', 'IgnoreDEF', 'Instant', 'Traps', 'NoFree']",GL
quina,Ultimate Cook,19563,2,2,400,"['Group', 'Magic']",GL
quina,Way of Gourmand,19569,4,4,250,"['Group', 'Magic', 'NoFree']",GL
quina,Enchanced Eat (C),19576,4,1,0,"['Magic', 'Instant', 'NoEX', 'NoFree']",GL
quina,Enchanced Mustard Bomb (C),19578,3,3,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL
rubicante,BRV Attack+,19489,0,0,0,"['Magic', 'Fire']",GL
rubicante,BRV Attack++,19500,0,0,0,"['Magic', 'Fire']",GL
rubicante,HP Attack+,19490,1,0,0,"['Magic', 'Fire']",GL
rubicante,HP Attack++,19501,1,0,0,"['Magic', 'Fire']",GL
rubicante,Firaga,19487,4,4,20,"['Group', 'Magic', 'Fire']",GL
rubicante,Absorb Blizzara,19494,0,0,0,"['Heals', 'Instant']",GL
rubicante,Protect All,19519,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
rubicante,Inferno,19499,5,5,10,"['Group', 'Magic', 'Fire']",GL
rubicante,Soulscald,19504,4,4,15,"['Group', 'Magic', 'Fire', 'NoFree']",GL
rubicante,Counter Fira,19505,2,2,10,"['Group', 'Magic', 'Fire', 'Counters']",GL
rubicante,Geryon Be Its Name,19508,2,2,400,"['Group', 'Magic', 'Fire']",GL
rubicante,Counter Firaga,19509,4,4,0,"['Group', 'Magic', 'Fire', 'Counters']",GL
rubicante,Warrior's Pride,19514,4,4,250,"['Group', 'Magic', 'Fire', 'NoFree']",GL
rubicante,Enchanced Firaga (C),19521,4,4,0,"['Group', 'Magic', 'Fire', 'Instant', 'NoEX', 'NoFree']",GL
rubicante,Enchanced Soulscald (C),19523,4,4,0,"['Group', 'Magic', 'Fire', 'Instant', 'NoEX', 'NoFree']",GL
neon,BRV Attack+,19287,0,0,0,['Magic'],GL
neon,BRV Attack++,19294,0,0,0,['Magic'],GL
neon,HP Attack+,19288,1,0,0,['Magic'],GL
