char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
jackgarland,BRV Attack+,18740,0,0,0,['Melee'],GL
jackgarland,BRV Attack++,18747,0,0,0,['Melee'],GL
jackgarland,HP Attack+,18741,1,0,0,['Melee'],GL
jackgarland,HP Attack++,18748,1,0,0,['Melee'],GL
jackgarland,Spinning Slash,18735,3,3,20,"['Group', 'Melee']",GL
jackgarland,Soul Burst (Uncapped HP Attack),,1,0,900,"['Melee', 'FollowUp']",GL
jackgarland,Soul Burst,18752,1,0,0,"['Melee', 'FollowUp']",GL
jackgarland,Highbringer,18739,3,1,20,['Melee'],GL
jackgarland,Attack Boost Up,18765,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
jackgarland,Lightbringer,18746,5,5,10,"['Group', 'Melee']",GL
jackgarland,Zantetsuken,18751,3,3,15,"['Group', 'Melee', 'NoFree']",GL
jackgarland,Soul Burst+ (Uncapped HP Attack),,1,0,900,"['Melee', 'FollowUp']",GL
jackgarland,Soul Burst+,18753,2,0,0,"['Melee', 'FollowUp']",GL
jackgarland,Soul of Chaos,18756,2,2,400,"['Group', 'Melee']",GL
jackgarland,Thirst for Chaos,18760,3,3,250,"['Group', 'Melee', 'NoFree']",GL
jackgarland,Enhanced Highbringer (C),18767,3,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL
jackgarland,Enhanced Zantetsuken (C),18769,3,3,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL
