char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
zack,BRV Attack+,3938,0,0,0,['Melee'],GL
zack,BRV Attack++,6481,0,0,0,['Melee'],GL
zack,HP Attack+,3939,1,0,0,['Melee'],GL
zack,HP Attack++,6482,1,0,0,['Melee'],GL
zack,Chain Slash,19595,3,1,20,['Melee'],GL
zack,Chain Slash,19597,3,1,20,"['Melee', 'FollowUp']",GL
zack,Rush Assault,19600,6,0,20,"['Melee', 'IgnoreDEF']",GL
zack,Chain Slash,19661,3,1,20,"['Melee', 'FollowUp']",GL
zack,Base Up Advance,16027,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
zack,Apocalypse,19601,5,5,10,"['Group', 'Magic', 'Heals']",GL
zack,Meteor Shots,19602,5,5,15,"['Group', 'Magic', 'Heals', 'NoFree']",GL
zack,The Price of Freedom,16026,12,1,400,['Melee'],GL
zack,Scorcher Blaze,19607,5,5,250,"['Group', 'Melee', 'NoFree']",GL
zack,Enhanced Chain Slash (C),10121,1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL
zack,Enhanced Meteor Shots (C),14017,2,2,0,"['Group', 'Magic', 'Heals', 'NoEX', 'NoFree']",GL
