char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
xande,BRV Attack+,10621,0,0,0,"['Group', 'Magic', 'Earth', 'Dark']",GL
xande,BRV Attack++,10622,0,0,0,"['Group', 'Magic', 'Earth', 'Dark']",GL
xande,HP Attack+,10623,1,0,0,"['Group', 'Magic', 'Earth', 'Dark']",GL
xande,HP Attack++,10624,1,0,0,"['Group', 'Magic', 'Earth', 'Dark']",GL
xande,Libra Combo,18690,3,2,20,"['Group', 'Magic', 'Fire', 'Dark']",GL
xande,Quake,18599,2,1,20,"['Group', 'Magic', 'Earth', 'Dark']",GL
xande,Quaga,18601,4,2,20,"['Group', 'Magic', 'Earth', 'Dark']",GL
xande,Weak Damage Up,15429,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
xande,Meteor,15428,3,3,10,"['Group', 'Magic', 'Earth', 'Dark']",GL
xande,Meteor,18691,5,5,10,"['Group', 'Magic', 'Earth', 'Dark']",GL
xande,Destruction – Quaga,18603,5,3,15,"['Group', 'Magic', 'Earth', 'Dark', 'NoFree']",GL
xande,Enhanced Libra Combo (C),10267,1,1,0,"['Group', 'Magic', 'Fire', 'Dark', 'Instant', 'NoEX', 'NoFree']",GL
xande,Enhanced Destruction – Quaga (C),13610,3,1,0,"['Group', 'Magic', 'Earth', 'Dark', 'Instant', 'NoEX', 'NoFree']",GL
