char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
cidraines,BRV Attack+,13914,0,0,0,['Magic'],GL
cidraines,BRV Attack++,13924,0,0,0,['Magic'],GL
cidraines,HP Attack+,13915,1,1,0,['Magic'],GL
cidraines,HP Attack++,13925,1,1,0,['Magic'],GL
cidraines,HP Attack (Heavenly Fist),14056,1,1,0,"['Magic', 'Instant']",GL
cidraines,Ruinga Storm,18574,2,2,20,"['Group', 'Magic']",GL
cidraines,Impact Strike,13913,2,0,0,"['Magic', 'IgnoreDEF', 'FollowUp']",GL
cidraines,Cavalry Rush,18576,2,0,20,"['Magic', 'KnockBack']",GL
cidraines,Boost All,15984,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
cidraines,Seraphic Ray,18579,4,1,10,"['Group', 'Magic', 'KnockBack']",GL
cidraines,Heavenly Fist,18581,5,0,15,"['Group', 'Magic', 'KnockBack', 'NoFree']",GL
cidraines,Impact Strike+,18582,3,0,0,"['Magic', 'IgnoreDEF', 'FollowUp']",GL
cidraines,Opposing Destiny,18594,2,2,400,"['Group', 'Magic']",GL
cidraines,Seraphic Charge,18595,7,0,0,"['Magic', 'IgnoreDEF', 'FollowUp']",GL
cidraines,Raging Rebellion,19543,4,4,250,"['Group', 'Magic', 'KnockBack', 'NoFree']",GL
cidraines,Call: Cavalry Rush (C),14093,0,0,0,"['Instant', 'FollowUp', 'NoEX', 'NoFree']",GL
cidraines,Enhanced Cavalry Rush (C),14094,1,0,0,"['Magic', 'Instant', 'KnockBack', 'FollowUp', 'NoEX', 'NoFree']",GL
