char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version
mog,BRV Attack+,12066,0,0,0,"['Ranged', 'Water']",GL
mog,BRV Attack++,12068,0,0,0,"['Ranged', 'Water']",GL
mog,HP Attack+,12067,1,0,0,"['Ranged', 'Water']",GL
mog,HP Attack++,12069,1,0,0,"['Ranged', 'Water']",GL
mog,Jump,19422,3,1,20,"['Ranged', 'Water', 'Instant', 'Free']",GL
mog,Serial Jump,19423,4,1,20,"['Ranged', 'Water']",GL
mog,Water Harmony,19427,3,3,20,"['Group', 'Ranged', 'Water']",GL
mog,El Niño,12085,1,1,0,"['Group', 'Ranged', 'Thunder', 'Water', 'Instant', 'FollowUp']",GL
mog,Plasma,12086,1,1,0,"['Group', 'Ranged', 'Thunder', 'Water', 'Instant', 'FollowUp']",GL
mog,Boost All,17072,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL
mog,Moogle Rush,19428,4,4,10,"['Group', 'Ranged', 'Water']",GL
mog,Moogle March,19429,5,5,15,"['Group', 'Ranged', 'Water', 'Heals', 'NoFree']",GL
mog,El Niño+,19430,2,2,10,"['Group', 'Ranged', 'Water', 'Instant', 'FollowUp']",GL
mog,Plasma+,19431,2,2,10,"['Group', 'Ranged', 'Thunder', 'Water', 'Instant', 'FollowUp']",GL
mog,Cosmic Symphony,19434,2,2,350,"['Group', 'Ranged']",GL
mog,Don't get distracted!,19439,4,4,250,"['Group', 'Ranged', 'NoFree']",GL
mog,Enhanced Jump (C),12078,1,1,0,"['Group', 'Ranged', 'Water', 'Instant', 'NoEX', 'NoFree']",GL
mog,Enhanced Moogle March (C),12080,4,4,0,"['Group', 'Ranged', 'Water', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL
mog,Call: El Niño (C),12367,1,1,0,"['Group', 'Ranged', 'Water', 'FollowUp']",GL
mog,Call: Plasma (C),12368,1,1,0,"['Group', 'Ranged', 'Thunder', 'Water', 'FollowUp']",GL
